name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,max_power (in bph),Mileage Unit,Mileage,Engine (CC)
5,2011,155000,40000,3,1,1,0,5,46.3,1,19.7,796
5,2010,132000,105000,3,1,1,0,5,46.3,1,19.7,796
3,2018,750000,30000,1,1,1,0,5,88.76,1,22.54,1396
3,2011,240000,80000,3,1,1,0,5,78.9,1,20.36,1197
2,2019,1100000,50000,1,1,1,2,7,98.6,1,21.9,1498
5,2011,325000,70000,1,1,1,0,5,74.0,1,22.9,1248
6,2017,800000,50000,1,1,1,0,8,83.8,1,21.04,1461
1,2018,950000,80000,1,1,1,0,5,98.96,1,23.0,1498
5,2013,300000,120000,1,1,1,1,5,74.0,1,22.9,1248
3,2013,200000,68697,3,1,1,4,5,55.2,1,21.1,814
5,2014,425000,70000,1,1,1,0,5,73.94,1,23.2,1248
8,2015,790000,126000,1,1,1,4,5,87.2,1,21.43,1364
8,2015,780000,129000,1,1,1,4,5,87.2,1,21.43,1364
3,2010,180000,55000,3,1,1,2,5,68.05,1,19.81,1086
1,2019,869999,40000,1,1,1,0,5,98.96,1,23.0,1498
7,2011,275000,50000,1,1,1,0,5,88.8,1,21.12,1248
5,2016,315000,25000,3,1,1,0,5,47.3,1,22.74,796
7,2011,189000,70000,1,1,1,2,5,70.0,1,23.57,1396
5,2014,580000,120000,1,1,1,0,5,74.0,1,23.4,1248
3,2017,680000,80000,1,1,1,0,5,88.73,1,22.54,1396
3,2017,670000,80000,1,1,1,0,5,88.73,1,22.54,1396
5,2010,240000,80000,3,1,1,2,5,67.1,1,20.92,998
7,2016,220000,22000,3,1,0,0,4,37.48,1,21.9,624
0,2013,225000,100000,1,1,1,2,5,76.9,1,22.1,1248
5,2014,600000,70000,1,1,1,2,5,74.0,1,23.4,1248
5,2019,500000,10000,3,1,1,0,5,81.8,1,20.89,1197
1,2019,950000,16034,1,0,1,0,5,98.96,1,21.7,1498
1,2012,250000,156040,1,0,1,0,5,68.0,1,20.0,1399
5,2017,509999,46000,3,1,1,0,5,81.8,1,22.0,1197
5,2018,469000,5000,3,1,1,0,5,67.05,1,21.79,998
1,2019,906000,30000,1,1,1,0,5,98.96,1,23.0,1498
1,2011,160000,85000,1,1,1,0,5,68.0,1,20.0,1399
5,2012,325000,80000,1,1,1,2,5,74.0,1,22.9,1248
5,2008,150000,70000,3,1,1,2,5,46.3,1,19.7,796
3,2014,250000,2350,3,1,1,0,5,55.2,1,21.1,814
5,2011,175000,50000,3,1,1,0,5,46.3,1,19.7,796
5,2010,175000,58000,3,1,1,0,5,46.3,1,19.7,796
5,2012,160000,110000,3,1,1,0,5,46.3,1,19.7,796
5,2010,160000,60000,3,1,1,4,5,46.3,1,19.7,796
3,2012,400000,100000,1,1,1,0,5,88.76,1,21.27,1396
8,2013,451000,120000,1,1,1,0,5,67.06,1,23.59,1364
7,2012,300000,70000,1,1,1,4,5,88.8,1,21.12,1248
5,2017,421000,59500,3,1,1,2,5,67.04,1,23.1,998
3,2011,395000,75500,1,1,1,2,5,90.0,1,23.0,1396
5,2013,270000,60000,3,1,1,0,5,47.3,1,22.74,796
1,2017,875000,77524,1,0,1,0,5,89.84,1,22.7,1498
5,2018,800000,25000,3,1,0,0,5,83.1,1,21.4,1197
5,2017,530000,42000,3,1,1,0,5,83.1,1,21.4,1197
5,2015,450000,80000,3,1,1,0,5,83.14,1,20.85,1197
5,2011,235000,60000,3,1,1,0,5,67.1,1,20.92,998
5,2013,550000,240000,1,1,1,0,5,74.0,1,23.4,1248
9,2015,515000,120000,1,1,1,2,5,103.2,1,20.34,1498
3,2009,160000,35000,3,1,1,4,5,68.05,1,19.81,1086
5,2007,110000,120000,3,1,1,2,5,46.3,1,19.7,796
5,2007,128000,60000,3,1,1,2,5,46.3,1,19.7,796
5,2007,150000,80000,3,1,1,4,5,46.3,1,19.7,796
5,2018,750000,15000,3,1,1,0,5,100.5,1,21.1,998
5,2017,370000,40000,3,1,1,0,5,81.8,1,20.89,1197
5,2019,600000,20000,3,1,0,0,5,83.1,1,21.4,1197
5,2013,600000,50000,1,1,1,2,7,88.8,1,20.77,1248
5,2010,225000,64000,1,1,1,4,5,73.9,1,21.1,1248
5,2018,465000,30000,3,1,1,0,5,67.04,1,20.51,998
6,2015,415000,120000,1,1,1,2,7,83.8,1,21.04,1461
5,2018,459999,12000,3,1,1,0,5,81.8,1,20.4,1197
5,2018,640000,25000,3,1,0,0,5,81.8,1,22.0,1197
5,2017,350000,50000,3,1,0,0,5,67.0,1,20.51,998
5,2018,445000,5000,3,1,0,2,5,67.0,1,20.51,998
5,2015,580000,15000,1,1,1,2,7,88.76,1,20.77,1248
3,2020,1050000,20000,1,1,1,0,5,88.7,1,22.1,1396
1,2015,600000,50000,1,1,1,0,5,98.59,1,22.77,1498
5,2017,483000,15000,3,1,1,0,5,67.04,1,23.1,998
5,2020,600000,5000,3,1,0,0,5,81.8,1,20.89,1197
5,2012,220000,270000,0,1,1,0,5,61.7,0,21.94,1196
3,2018,340000,120000,3,1,1,0,5,68.05,1,20.3,998
5,2011,200000,100000,3,1,1,2,5,85.8,1,21.1,1197
3,2012,432000,77000,1,1,1,0,5,126.32,1,22.32,1582
3,2011,250000,120000,1,1,1,4,5,90.0,1,23.0,1396
5,2017,475000,40000,3,1,1,0,5,67.04,1,20.51,998
5,2015,400000,20000,3,1,0,0,5,67.0,1,20.51,998
5,2015,350000,40000,3,1,1,2,5,67.04,1,20.51,998
7,2018,550000,10000,3,1,1,0,5,84.0,1,20.3,1199
5,2013,430000,63000,1,1,1,0,5,74.0,1,23.4,1248
5,2011,220000,35000,3,1,1,0,5,46.3,1,19.7,796
1,2010,200000,110000,1,1,1,2,5,68.0,1,20.0,1399
3,2017,1150000,27000,1,1,1,2,5,126.2,1,19.67,1582
5,2017,400000,60000,0,1,1,0,5,61.7,0,21.94,1196
1,2016,725000,30000,1,1,1,0,5,98.96,1,21.7,1498
3,2014,736000,125000,1,1,0,0,5,126.32,1,22.32,1582
5,2010,180000,80500,3,1,1,2,5,46.3,1,19.7,796
8,2014,409999,200000,1,1,1,0,5,67.04,1,23.59,1364
5,2006,80000,110000,1,1,1,2,5,58.0,1,20.8,1527
5,2005,110000,90000,3,1,1,2,5,46.3,1,19.7,796
9,2018,560000,18000,1,1,1,0,5,108.62,1,21.66,1498
5,2016,480000,65755,3,1,1,0,5,83.1,1,21.4,1197
1,2019,960000,2600,1,1,1,0,5,98.96,1,23.0,1498
3,2017,310000,15000,3,1,1,2,5,55.2,1,21.1,814
5,2014,500000,60000,1,1,1,0,5,74.0,1,23.4,1248
6,2017,850000,50000,1,1,0,0,5,108.45,1,19.6,1461
3,2019,1200000,20000,1,1,0,0,5,126.2,1,22.0,1582
9,2013,365000,70000,1,1,1,2,5,73.9,1,22.07,1199
6,2017,880000,50000,1,1,1,0,5,108.45,1,19.6,1461
6,2018,320000,20000,3,1,1,0,5,67.0,1,23.01,999
6,2015,550000,60000,1,1,1,0,5,83.8,1,20.45,1461
5,2015,300000,110000,3,1,1,0,5,67.04,1,20.51,998
3,2016,580000,152000,1,1,1,0,5,88.73,1,21.19,1396
5,2014,300000,90000,0,1,1,0,5,63.0,0,21.94,1196
5,2017,390000,30000,0,1,1,0,5,63.0,0,21.94,1196
5,2012,300000,110000,1,1,1,4,5,74.0,1,22.9,1248
9,2012,300000,150000,1,1,1,2,5,103.6,1,20.54,1598
3,2012,350000,110000,1,1,1,0,5,90.0,1,23.0,1396
3,2015,880000,120000,1,1,1,2,5,126.2,1,19.67,1582
3,2016,660000,110000,1,1,1,0,5,88.73,1,21.19,1396
9,2012,400000,110000,1,1,1,2,5,103.6,1,19.7,1598
1,2013,229999,230000,1,1,1,0,5,68.1,1,20.0,1399
5,2018,380000,19000,3,1,1,0,5,67.04,1,20.51,998
5,2019,579000,10000,3,1,1,0,5,83.1,1,21.4,1197
3,2012,270000,30000,3,1,1,0,5,78.9,1,20.36,1197
3,2010,187000,200400,3,1,1,2,5,68.05,1,19.81,1086
3,2008,195000,110000,3,1,1,2,5,78.9,1,20.36,1197
3,2018,500000,25000,3,1,1,0,5,68.0,1,20.3,1086
5,2016,385000,26000,3,1,1,2,5,67.04,1,20.51,998
5,2008,120000,70000,3,1,1,4,5,46.3,1,19.7,796
5,2016,700000,20000,3,1,1,0,5,91.1,1,20.73,1373
7,2013,290000,25000,1,1,1,0,5,70.0,1,23.57,1396
7,2019,450000,25000,3,1,1,0,5,84.0,1,20.3,1199
5,2020,650000,7300,3,1,1,0,5,81.8,1,21.01,1197
5,2010,150000,100000,3,1,1,0,5,46.3,1,19.7,796
3,2013,425000,80000,1,1,1,2,5,126.32,1,22.32,1582
3,2010,260000,60000,3,1,1,0,5,78.9,1,20.36,1197
9,2014,400000,110000,1,1,1,2,5,88.8,1,20.14,1498
3,2017,575000,70000,1,1,1,2,5,88.73,1,22.54,1396
5,2010,250000,90000,0,1,1,2,5,103.3,0,21.4,1586
9,2012,400000,95000,1,1,1,0,5,103.6,1,19.7,1598
9,2013,350000,70000,1,1,1,2,5,88.5,1,20.14,1498
5,2014,300000,35000,3,1,1,0,5,81.8,1,20.52,1197
3,2013,300000,40000,3,1,1,0,5,78.9,1,20.36,1197
3,2014,250000,25000,3,1,1,0,5,55.2,1,21.1,814
5,2008,95000,70000,3,1,1,0,5,46.3,1,19.7,796
3,2018,475000,7800,3,1,1,0,5,68.0,1,20.3,1086
5,2016,482000,50000,3,1,1,0,5,81.8,1,20.4,1197
1,2017,625000,40000,1,1,1,1,5,98.59,1,22.77,1498
6,2019,420000,15000,3,1,1,0,5,67.0,1,23.01,999
3,2016,420000,9750,3,1,1,2,5,68.05,1,19.81,1086
3,2008,185000,110000,3,1,1,1,5,68.05,1,19.81,1086
5,2015,210000,50000,3,1,1,2,5,47.3,1,22.74,796
5,2012,350000,120000,1,1,1,2,5,88.8,1,21.5,1248
3,2011,350000,93000,1,1,1,2,5,90.0,1,21.9,1396
3,2012,290000,27000,3,1,1,0,5,78.9,1,20.36,1197
5,2011,225000,30000,3,1,1,0,5,67.1,1,20.92,998
5,2014,300000,80000,3,1,1,0,5,67.04,1,23.1,998
3,2014,600000,125000,1,1,1,0,5,126.32,1,22.32,1582
5,2013,600000,120000,1,1,1,4,7,88.8,1,20.77,1248
3,2016,735000,25000,1,1,1,0,5,88.73,1,22.54,1396
6,2015,600000,125000,1,1,1,0,8,83.8,1,21.04,1461
3,2016,720000,80000,1,1,1,0,5,88.73,1,21.19,1396
3,2014,545000,100000,1,1,1,2,5,126.32,1,22.32,1582
9,2011,370000,100000,1,1,1,2,5,103.6,1,20.54,1598
5,2019,711000,5000,3,1,1,0,5,83.1,1,21.4,1197
5,2020,749000,5500,3,1,1,0,5,81.8,1,21.01,1197
6,2016,550000,80000,1,1,1,2,5,108.45,1,19.64,1461
3,2014,575000,120000,1,1,1,4,5,126.32,1,22.32,1582
7,2017,600000,40000,3,1,1,2,5,84.0,1,20.3,1199
1,2012,390000,120000,1,1,1,0,5,88.7,1,23.5,1498
3,2010,340000,110000,1,1,1,0,5,90.0,1,23.0,1396
5,2014,530000,80000,1,1,1,2,5,74.0,1,23.4,1248
5,2014,415000,46000,3,0,1,0,5,67.04,1,21.63,998
6,2017,375000,20000,3,0,0,0,5,67.0,1,22.0,999
3,2013,291000,37000,3,0,1,0,5,78.9,1,20.36,1197
5,2017,600000,34000,3,0,1,2,5,83.1,1,21.4,1197
3,2010,225000,50000,3,0,1,0,5,78.9,1,20.36,1197
5,2013,390000,77000,1,0,1,0,5,73.9,1,21.1,1248
5,2010,85000,150000,3,1,1,4,5,46.3,1,19.7,796
3,2012,150000,40000,3,1,1,0,5,55.2,1,21.1,814
3,2011,220000,70000,3,1,1,4,5,78.9,1,20.36,1197
3,2017,957000,60000,1,1,1,0,5,88.7,1,21.38,1396
3,2010,170000,90000,3,1,1,4,5,78.9,1,20.36,1197
4,2019,1200000,25000,1,1,1,0,5,115.0,1,20.0,1497
3,2019,834000,13000,1,1,1,0,5,88.76,1,22.54,1396
9,2014,575000,40000,1,1,1,4,5,88.8,1,20.14,1498
9,2012,400000,100000,1,1,1,2,5,103.6,1,20.54,1598
3,2017,250000,35000,3,1,1,2,5,68.05,1,20.3,998
1,2016,825000,35000,1,1,1,2,5,98.59,1,22.77,1498
5,2016,425000,70000,1,1,1,0,5,73.94,1,23.2,1248
5,2009,240000,90000,1,1,1,0,5,73.9,1,21.1,1248
3,2016,1150000,154000,1,1,1,0,5,126.2,1,19.67,1582
6,2013,520000,109000,1,1,1,2,5,108.45,1,19.64,1461
5,2016,380000,39000,3,1,1,4,5,67.04,1,20.51,998
9,2014,575000,90000,1,1,1,0,5,103.6,1,20.54,1598
3,2009,142000,110000,3,1,1,0,5,78.9,1,20.36,1197
5,2013,430000,190000,1,1,1,2,5,74.0,1,23.4,1248
3,2019,509999,40000,3,1,1,0,5,81.86,1,20.14,1197
3,2016,616000,112000,1,1,1,0,5,88.73,1,22.54,1396
3,2014,225000,60000,3,1,1,2,5,78.9,1,20.36,1197
3,2011,129000,80000,3,1,1,2,5,55.2,1,21.1,814
1,2012,225000,60000,1,1,1,0,5,68.0,1,20.0,1399
3,2012,459999,70000,1,1,1,0,5,126.32,1,22.32,1582
5,2009,115999,110000,3,1,1,2,5,46.3,1,19.7,796
1,2019,1050000,26000,1,0,1,0,5,98.96,1,23.0,1498
3,2017,750000,43000,1,0,1,0,5,88.73,1,22.54,1396
5,2018,730000,4773,3,0,1,0,5,81.8,1,22.0,1197
2,2017,940000,57900,1,0,1,0,7,98.6,1,21.9,1498
5,2013,411000,62000,3,0,1,0,5,81.8,1,22.0,1197
9,2016,540000,66000,1,0,1,0,5,88.8,1,20.14,1498
5,2015,411000,23999,3,0,0,0,5,67.04,1,23.1,998
5,2012,350000,145000,1,1,1,4,5,74.0,1,22.9,1248
9,2011,275000,125000,1,1,1,1,5,103.6,1,20.54,1598
9,2011,280000,131000,1,1,1,1,5,103.6,1,20.54,1598
5,2019,700000,45000,3,1,0,0,5,81.8,1,22.0,1197
5,2018,459999,50000,3,1,1,0,5,67.0,1,21.63,998
3,2018,800000,30000,1,1,1,0,5,88.73,1,22.54,1396
5,2017,370000,25000,0,1,1,0,5,61.7,0,21.94,1196
6,2013,290000,90000,1,1,1,0,5,63.12,1,23.08,1461
5,2011,141000,15000,3,1,1,4,5,46.3,1,19.7,796
5,2009,125000,70000,3,1,1,2,5,46.3,1,19.7,796
3,2017,700000,40000,1,1,1,0,5,88.73,1,22.54,1396
3,2017,700000,70000,1,1,1,0,5,88.73,1,22.54,1396
3,2018,1150000,35000,1,1,1,0,5,126.2,1,22.0,1582
6,2015,530000,110000,1,1,1,0,5,84.8,1,21.64,1461
5,2007,130000,90000,3,1,1,2,5,46.3,1,19.7,796
3,2011,270000,105000,1,1,1,2,5,90.0,1,21.9,1396
3,2013,375000,40000,3,1,1,0,5,78.9,1,20.36,1197
5,2014,425000,80000,1,1,1,2,5,73.94,1,23.2,1248
1,2018,900000,25000,1,1,1,0,5,98.96,1,23.0,1498
1,2011,229999,40000,1,1,1,2,5,68.0,1,20.0,1399
1,2012,300000,70000,1,1,1,0,5,68.0,1,20.0,1399
5,2010,220000,110000,1,1,1,4,5,73.9,1,21.1,1248
9,2015,550000,90000,1,1,1,0,5,88.8,1,20.14,1498
3,2010,350000,148000,1,1,1,2,5,90.0,1,23.0,1396
7,2015,250000,155000,1,1,1,2,5,74.0,1,22.3,1248
3,2015,300000,45000,3,1,1,0,5,55.2,1,21.1,814
3,2014,250000,20000,3,1,1,0,5,55.2,1,21.1,814
5,2013,335000,90000,1,1,1,2,5,74.0,1,22.9,1248
5,2016,488000,80000,3,1,1,2,5,83.14,1,20.85,1197
5,2020,570000,5000,3,1,1,0,5,81.8,1,21.21,1197
3,2014,229999,70000,3,1,1,0,5,55.2,1,21.1,814
5,2014,620000,130000,1,1,1,0,7,88.8,1,20.77,1248
5,2013,400000,188000,1,1,1,2,5,74.0,1,22.9,1248
5,2008,110000,48676,3,1,1,0,8,35.0,1,19.7,796
5,2007,100000,70000,3,1,1,0,5,46.3,1,19.7,796
1,2017,900000,60000,1,1,1,0,5,98.59,1,22.77,1498
8,2017,650000,120000,1,1,1,2,5,67.04,1,23.59,1364
6,2013,475000,250000,1,1,1,0,5,83.8,1,20.46,1461
3,2019,425000,15000,3,1,1,0,5,68.0,1,20.3,1086
5,2016,400000,30000,3,1,1,0,5,67.04,1,20.51,998
3,2011,390000,153000,1,1,1,0,5,126.32,1,22.32,1582
5,2013,475000,149000,1,1,1,0,5,74.0,1,23.4,1248
5,2012,380000,80000,1,1,1,1,5,88.8,1,21.5,1248
5,2018,535000,12000,3,1,1,0,5,81.8,1,20.89,1197
3,2011,215000,40000,3,1,1,2,5,78.9,1,20.36,1197
5,2015,335000,120000,3,1,1,0,5,67.04,1,20.51,998
5,2013,409999,100000,1,1,1,2,5,74.0,1,23.4,1248
1,2011,170000,70000,1,1,1,2,5,68.0,1,20.0,1399
5,2012,145000,70000,3,1,1,0,5,46.3,1,19.7,796
9,2018,681000,27000,1,1,1,0,5,88.0,1,20.14,1498
5,2010,140000,80000,3,1,1,2,5,46.3,1,19.7,796
5,2007,110000,120000,3,1,1,4,5,46.3,1,19.7,796
7,2014,225000,120000,1,1,1,0,5,74.0,1,22.3,1248
5,2012,135000,70000,3,1,1,0,5,46.3,1,19.7,796
5,2006,65000,100000,3,1,1,2,5,46.3,1,19.7,796
5,2014,465000,120000,1,1,1,2,5,74.0,1,23.4,1248
5,2014,545000,35000,0,1,1,0,7,80.9,0,22.8,1373
0,2013,295000,50000,1,1,1,0,5,76.9,1,22.1,1248
3,2013,700000,76460,1,1,1,0,5,126.32,1,22.32,1582
1,2011,180000,125000,1,1,1,2,5,68.0,1,20.0,1399
4,2012,225000,110000,1,1,1,2,5,65.0,1,20.8,1461
3,2017,310000,25000,3,1,1,0,5,55.2,1,21.1,814
3,2013,245000,110000,3,1,1,2,5,68.05,1,19.81,1086
3,2014,250000,80000,3,1,1,0,5,55.2,1,21.1,814
1,2015,551000,110000,1,1,1,0,5,98.59,1,22.77,1498
3,2019,500000,60000,3,1,1,0,5,81.86,1,20.14,1197
3,2012,360000,100000,1,1,1,2,5,126.32,1,22.32,1582
1,2018,700000,53000,1,1,1,0,5,98.96,1,23.0,1498
5,2011,148000,40000,3,1,1,4,5,46.3,1,19.7,796
5,2016,330000,47370,0,1,1,0,5,63.0,0,21.94,1196
3,2011,200000,91000,3,1,1,2,5,78.9,1,20.36,1197
5,2013,245000,80000,1,1,1,0,5,73.94,1,23.2,1248
5,2016,320000,80000,0,1,1,0,5,61.7,0,21.94,1196
3,2013,615000,120000,1,1,1,0,5,126.24,1,22.7,1582
5,2011,130000,60000,3,1,1,4,5,46.3,1,19.7,796
9,2011,220000,222300,1,1,1,0,5,73.9,1,22.07,1199
5,2013,295000,120000,1,1,1,0,5,73.94,1,23.2,1248
5,2017,509999,20000,3,1,1,0,5,81.8,1,22.0,1197
3,2015,350000,20000,3,1,1,0,5,68.05,1,19.81,1086
6,2018,395000,20000,3,1,1,0,5,67.0,1,23.01,999
9,2012,280000,120000,1,1,1,2,5,103.6,1,20.54,1598
3,2012,420000,100000,1,1,1,2,5,126.32,1,22.32,1582
5,2013,300000,100000,1,1,1,2,5,73.94,1,23.2,1248
5,2013,350000,185000,1,1,1,0,5,74.0,1,23.4,1248
5,2012,350000,140000,1,1,1,0,7,88.76,1,20.77,1248
6,2018,360000,21900,3,0,1,0,5,53.26,1,20.71,799
3,2016,700000,100000,1,1,1,0,5,88.73,1,22.54,1396
5,2015,400000,22500,3,1,1,0,5,67.04,1,20.51,998
5,2012,325000,175000,1,1,1,2,5,88.8,1,21.5,1248
3,2014,645000,150360,1,1,1,0,5,126.32,1,22.32,1582
5,2011,180000,70000,3,1,1,0,5,67.1,1,20.92,998
5,2013,450000,120000,1,1,1,2,7,88.76,1,20.77,1248
5,2014,390000,90000,1,1,1,2,5,74.0,1,22.9,1248
5,2011,122000,110000,3,1,1,1,5,46.3,1,19.7,796
3,2012,330000,40000,1,1,1,2,5,90.0,1,23.0,1396
3,2011,215000,100000,3,1,1,4,5,78.9,1,20.36,1197
3,2013,250000,42130,3,1,1,0,5,55.2,1,21.1,814
5,2010,180000,53000,3,1,1,2,5,85.8,1,21.1,1197
5,2019,556000,10000,3,1,1,0,5,81.8,1,21.01,1197
5,2016,550000,37000,3,1,1,0,5,83.14,1,20.85,1197
3,2017,1125000,47000,1,1,1,2,5,126.2,1,19.67,1582
7,2015,450000,57000,1,1,1,0,5,88.7,1,23.0,1248
5,2014,470000,60000,1,1,1,0,5,74.0,1,23.4,1248
3,2015,550000,40000,1,1,1,0,5,88.73,1,22.54,1396
3,2015,550000,160000,1,1,1,2,5,88.73,1,22.54,1396
9,2013,280000,90000,1,1,1,4,5,73.9,1,22.07,1199
3,2013,225000,75000,3,1,1,2,5,55.2,1,21.1,814
9,2017,600000,29000,1,1,1,0,5,108.495,1,22.0,1498
1,2015,550000,138000,1,1,1,0,5,98.59,1,22.77,1498
3,2013,475000,125000,1,1,1,4,5,126.3,1,22.32,1582
5,2013,385000,180000,1,1,1,2,5,74.0,1,23.4,1248
6,2012,450000,80000,1,1,1,0,5,83.8,1,19.87,1461
3,2013,580000,80000,1,1,1,2,5,126.32,1,22.32,1582
8,2017,550000,40000,1,1,1,0,5,67.05,1,23.59,1364
3,2017,340000,30000,3,1,1,0,5,55.2,1,21.1,814
3,2018,1237000,46000,1,1,1,0,5,126.2,1,19.67,1582
9,2013,350000,70000,1,1,1,2,5,73.9,1,22.07,1199
5,2018,695000,40000,3,1,1,0,5,81.8,1,22.0,1197
5,2015,270000,40000,3,1,1,0,5,47.3,1,22.74,796
5,2017,635000,120000,3,1,0,0,5,81.8,1,21.21,1197
6,2012,265000,67000,1,1,1,2,5,63.12,1,23.08,1461
5,2014,600000,50000,1,1,1,0,5,74.0,1,23.4,1248
3,2012,409999,100000,1,1,1,2,5,126.3,1,22.32,1582
8,2015,525000,80000,1,1,1,2,5,67.05,1,23.59,1364
6,2017,690000,65000,1,1,1,2,7,83.8,1,21.04,1461
5,2012,560000,200000,1,1,1,2,7,88.76,1,20.77,1248
6,2017,695000,65000,1,1,1,2,7,83.8,1,21.04,1461
5,2012,200000,50000,3,1,1,2,5,46.3,1,19.7,796
3,2014,240000,70000,3,1,1,0,5,55.2,1,21.1,814
3,2014,215000,40000,3,1,1,0,5,55.2,1,21.1,814
6,2017,330000,20000,3,1,1,0,5,67.0,1,23.01,999
3,2012,549000,66657,1,0,0,0,5,126.32,1,22.32,1582
3,2011,262000,56389,3,0,1,0,5,78.9,1,20.36,1197
7,2018,535000,30000,3,1,1,0,5,84.0,1,20.3,1199
7,2012,229999,186000,1,1,1,0,5,70.0,1,23.57,1396
3,2010,142000,49200,3,1,1,2,5,68.05,1,19.81,1086
3,2016,900000,110000,1,1,1,0,5,126.2,1,19.67,1582
5,2009,125000,141000,3,1,1,2,5,46.3,1,19.7,796
5,2014,459999,65000,1,1,1,2,5,74.0,1,23.4,1248
5,2014,434999,110000,1,1,1,2,5,74.0,1,23.4,1248
3,2016,780000,35000,1,1,1,0,5,88.73,1,22.54,1396
5,2008,100000,195000,3,1,1,2,5,46.3,1,19.7,796
3,2017,650000,60000,1,1,1,0,5,88.73,1,22.54,1396
3,2012,425000,100000,1,1,1,2,5,126.32,1,22.32,1582
5,2016,459999,27000,3,1,1,0,5,67.04,1,23.1,998
5,2020,578000,5000,3,1,1,0,5,81.8,1,21.21,1197
5,2012,550000,110000,1,1,1,2,7,88.76,1,20.77,1248
4,2014,250000,110000,1,1,1,0,5,65.0,1,20.8,1461
5,2014,684000,60000,1,1,1,2,7,88.8,1,20.77,1248
5,2014,680000,64000,1,1,1,2,7,88.8,1,20.77,1248
6,2014,500000,120000,1,1,1,0,5,83.8,1,20.45,1461
6,2014,520000,120000,1,1,1,0,5,83.8,1,20.45,1461
4,2019,1200000,15000,1,1,1,0,5,115.0,1,20.0,1497
3,2009,160000,35000,3,1,1,0,5,68.05,1,19.81,1086
3,2012,250000,44588,3,0,1,0,5,55.2,1,21.1,814
5,2015,400000,49907,3,0,1,0,5,67.04,1,21.63,998
5,2013,371000,67082,3,0,1,2,5,81.8,1,21.21,1197
1,2016,570000,112879,1,0,1,2,5,98.96,1,23.0,1498
5,2017,350000,20000,3,1,1,2,5,67.04,1,23.1,998
6,2016,270000,30000,3,1,1,4,5,67.0,1,23.01,999
3,2013,235000,40000,3,1,1,2,5,55.2,1,21.1,814
5,2016,500000,60000,3,1,1,0,5,81.8,1,20.4,1197
5,2012,220000,111000,3,1,1,0,5,46.3,1,19.7,796
5,2014,380000,70000,1,1,1,2,5,74.0,1,23.4,1248
5,2010,160000,100000,3,1,1,4,5,67.1,1,20.92,998
3,2017,339000,25000,3,1,1,0,5,68.05,1,20.3,998
5,2014,350000,15000,3,1,1,0,5,67.04,1,20.51,998
5,2018,580000,10000,3,1,1,0,5,67.04,1,23.1,998
3,2015,1000000,70000,1,1,1,0,5,126.2,1,19.67,1582
7,2017,459999,80000,1,1,1,0,5,74.0,1,22.95,1248
3,2014,650000,83000,1,1,1,4,5,126.32,1,22.32,1582
5,2013,525000,116000,1,1,1,2,5,74.0,1,23.4,1248
9,2015,550000,120000,1,1,1,2,5,103.2,1,20.34,1498
5,2010,165000,20000,3,1,1,0,5,46.3,1,19.7,796
3,2014,210000,70000,3,1,1,0,5,55.2,1,21.1,814
6,2016,650000,30000,1,1,1,0,5,108.45,1,19.64,1461
6,2019,390000,25000,3,1,1,0,5,67.0,1,23.01,999
3,2008,130000,120000,3,1,1,2,5,68.05,1,19.81,1086
3,2017,270000,26442,3,1,1,0,5,68.05,1,20.3,998
5,2010,130000,28000,3,1,1,2,5,46.3,1,19.7,796
5,2015,650000,80000,1,1,1,0,7,88.8,1,20.77,1248
5,2005,55000,39000,3,1,1,0,5,46.3,1,19.7,796
5,2017,475000,20000,3,1,0,0,5,67.0,1,20.51,998
5,2019,650000,15000,3,1,0,0,5,81.8,1,22.0,1197
5,2015,440000,30000,3,1,1,0,5,81.8,1,20.4,1197
5,2020,600000,5000,3,1,1,0,5,81.8,1,21.21,1197
1,2011,204999,147000,1,1,1,0,5,68.0,1,20.0,1399
3,2009,310000,120000,1,1,1,2,5,90.0,1,23.0,1396
5,2005,110000,50800,3,0,1,2,5,46.3,1,19.7,796
5,2019,595000,14548,3,0,1,0,5,81.8,1,21.21,1197
1,2018,900000,44772,1,0,1,2,5,98.96,1,23.0,1498
3,2017,975000,41000,1,0,1,0,5,126.2,1,20.5,1582
5,2016,725000,66000,1,0,1,0,7,88.8,1,20.77,1248
5,2013,550000,65000,1,0,1,0,7,88.76,1,20.77,1248
3,2014,550000,76000,1,0,1,0,5,88.73,1,22.54,1396
5,2017,625000,70000,1,0,1,0,5,74.0,1,23.4,1248
5,2014,470000,89000,1,0,1,0,5,74.0,1,22.9,1248
5,2013,380000,57000,1,1,1,0,5,74.0,1,22.9,1248
3,2016,275000,49200,3,1,1,0,5,55.2,1,21.1,814
3,2008,200000,60000,3,1,1,2,5,68.05,1,19.81,1086
5,2004,90000,110000,3,1,1,4,5,46.3,1,19.7,796
5,2018,385000,50000,3,1,1,0,5,67.04,1,23.1,998
3,2019,521000,3010,3,1,0,0,5,68.0,1,20.3,1086
7,2010,180000,80000,1,1,1,0,5,88.8,1,21.12,1248
5,2007,140000,35000,3,1,1,2,5,46.3,1,19.7,796
1,2015,650000,110000,1,1,1,2,5,98.59,1,22.77,1498
5,2016,620000,36000,3,1,1,0,5,83.14,1,20.85,1197
1,2018,810000,30000,1,1,1,2,5,98.96,1,23.0,1498
